"year","state","state_po","county_name","county_fips","candidate","party","candidatevotes","totalvotes","percent_total_votes"
"2000","INDIANA","IN","ALLEN","18003","GEORGE W. BUSH","REPUBLICAN",70426,114320,61.6042687193842
"2000","INDIANA","IN","BARTHOLOMEW","18005","GEORGE W. BUSH","REPUBLICAN",16200,25769,62.8662346229966
"2000","INDIANA","IN","BENTON","18007","GEORGE W. BUSH","REPUBLICAN",2441,3874,63.0098089829633
"2000","INDIANA","IN","BLACKFORD","18009","GEORGE W. BUSH","REPUBLICAN",2699,4893,55.1604332720213
"2000","INDIANA","IN","BOONE","18011","GEORGE W. BUSH","REPUBLICAN",13161,18396,71.542726679713
"2000","INDIANA","IN","BROWN","18013","GEORGE W. BUSH","REPUBLICAN",3871,6817,56.7845093149479
"2000","INDIANA","IN","CARROLL","18015","GEORGE W. BUSH","REPUBLICAN",5102,8268,61.7077890662796
"2000","INDIANA","IN","CASS","18017","GEORGE W. BUSH","REPUBLICAN",9305,15106,61.5980405137032
"2000","INDIANA","IN","CLARK","18019","GEORGE W. BUSH","REPUBLICAN",19417,37336,52.0061067066638
"2000","INDIANA","IN","CLAY","18021","GEORGE W. BUSH","REPUBLICAN",6393,10158,62.9356172474897
"2000","INDIANA","IN","CLINTON","18023","GEORGE W. BUSH","REPUBLICAN",7141,10991,64.9713401874261
"2000","INDIANA","IN","CRAWFORD","18025","GEORGE W. BUSH","REPUBLICAN",2327,4209,55.2862912805892
"2000","INDIANA","IN","DAVIESS","18027","GEORGE W. BUSH","REPUBLICAN",6872,9761,70.4026226821022
"2000","INDIANA","IN","DEARBORN","18029","GEORGE W. BUSH","REPUBLICAN",11452,17650,64.8838526912181
"2000","INDIANA","IN","DECATUR","18031","GEORGE W. BUSH","REPUBLICAN",6115,9171,66.6775706029877
"2000","INDIANA","IN","DEKALB","18033","GEORGE W. BUSH","REPUBLICAN",8701,13785,63.1193326079071
"2000","INDIANA","IN","DELAWARE","18035","GEORGE W. BUSH","REPUBLICAN",22105,44147,50.0713525267855
"2000","INDIANA","IN","DUBOIS","18037","GEORGE W. BUSH","REPUBLICAN",10134,15504,65.3637770897833
"2000","INDIANA","IN","ELKHART","18039","GEORGE W. BUSH","REPUBLICAN",36756,54482,67.4644836826842
"2000","INDIANA","IN","FAYETTE","18041","GEORGE W. BUSH","REPUBLICAN",5060,8647,58.5174048803053
"2000","INDIANA","IN","FLOYD","18043","GEORGE W. BUSH","REPUBLICAN",16486,30030,54.8984348984349
"2000","INDIANA","IN","FOUNTAIN","18045","GEORGE W. BUSH","REPUBLICAN",4408,7281,60.5411344595523
"2000","INDIANA","IN","FRANKLIN","18047","GEORGE W. BUSH","REPUBLICAN",5587,8339,66.9984410600791
